Dia;A;B;C;D;E
21-10-2012;26553,39;23772,84;27613,52;21707,36;28876,19
20-10-2012;26553,39;23772,84;27613,52;21707,36;28876,19
19-10-2012;26553,39;23772,84;27613,52;21707,36;28876,19
18-10-2012;26507,53;23723,77;27570,60;21684,75;28859,54
17-10-2012;26381,98;23644,62;27507,16;21660,20;28862,66
16-10-2012;26238,75;23553,88;27434,13;21635,35;28872,45
15-10-2012;26196,20;23523,57;27396,45;21603,14;28827,22
14-10-2012;26196,20;23523,57;27396,45;21603,14;28827,22
13-10-2012;26196,20;23523,57;27396,45;21603,14;28827,22
12-10-2012;26196,20;23523,57;27396,45;21603,14;28827,22
11-10-2012;26163,79;23509,87;27382,51;21596,64;28815,79
10-10-2012;26252,57;23570,83;27427,35;21605,47;28805,52
09-10-2012;26362,77;23635,46;27474,78;21626,40;28805,14
08-10-2012;26429,18;23664,02;27484,80;21613,89;28782,10
07-10-2012;26327,29;23578,91;27418,92;21583,20;28759,62
06-10-2012;26327,29;23578,91;27418,92;21583,20;28759,62
05-10-2012;26327,29;23578,91;27418,92;21583,20;28759,62
04-10-2012;26265,36;23547,38;27391,47;21569,90;28744,59
03-10-2012;26233,14;23524,75;27370,61;21555,59;28734,52
02-10-2012;26206,68;23505,91;27351,49;21549,95;28733,41
01-10-2012;26109,86;23451,12;27323,60;21547,84;28741,05
30-09-2012;26052,80;23398,03;27276,20;21523,99;28735,93
29-09-2012;26052,80;23398,03;27276,20;21523,99;28735,93
28-09-2012;26052,80;23398,03;27276,20;21523,99;28735,93
27-09-2012;25906,45;23311,00;27200,16;21489,52;28705,90
26-09-2012;26068,69;23407,48;27251,46;21503,97;28686,74
25-09-2012;26250,70;23512,67;27335,36;21531,81;28683,94
24-09-2012;26229,32;23492,61;27317,06;21516,54;28668,93
23-09-2012;26139,67;23431,85;27270,47;21494,42;28652,78
22-09-2012;26139,67;23431,85;27270,47;21494,42;28652,78
21-09-2012;26139,67;23431,85;27270,47;21494,42;28652,78
20-09-2012;26175,05;23450,38;27271,54;21484,72;28634,11
19-09-2012;26015,38;23335,34;27191,92;21469,09;28669,52
18-09-2012;26015,38;23335,34;27191,92;21469,09;28669,52
17-09-2012;26015,38;23335,34;27191,92;21469,09;28669,52
16-09-2012;26015,38;23335,34;27191,92;21469,09;28669,52
15-09-2012;26015,38;23335,34;27191,92;21469,09;28669,52
14-09-2012;26015,38;23335,34;27191,92;21469,09;28669,52
13-09-2012;25911,10;23294,58;27166,39;21464,09;28666,00
12-09-2012;25850,13;23255,39;27138,92;21452,58;28674,84
11-09-2012;25788,09;23220,85;27116,87;21444,36;28668,49
10-09-2012;25788,76;23201,60;27097,12;21436,91;28675,00
09-09-2012;25596,54;23070,00;27001,42;21408,09;28688,04
08-09-2012;25596,54;23070,00;27001,42;21408,09;28688,04
07-09-2012;25596,54;23070,00;27001,42;21408,09;28688,04
06-09-2012;25424,90;22983,03;26951,23;21392,95;28689,97
05-09-2012;25481,18;23024,62;26983,34;21396,34;28682,08
04-09-2012;25552,58;23066,26;27000,41;21393,89;28671,28
03-09-2012;25518,06;23041,25;26973,27;21377,15;28662,24
02-09-2012;25436,83;22995,04;26942,06;21365,98;28651,06
01-09-2012;25436,83;22995,04;26942,06;21365,98;28651,06
31-08-2012;25436,83;22995,04;26942,06;21365,98;28651,06
30-08-2012;25564,54;23070,70;26988,61;21363,98;28615,64
29-08-2012;25626,39;23107,70;27000,47;21364,24;28604,00
28-08-2012;25667,36;23129,99;27008,14;21359,88;28589,69
27-08-2012;25762,61;23190,57;27052,45;21368,96;28584,98
26-08-2012;25710,63;23166,99;27030,20;21353,61;28577,22
25-08-2012;25710,63;23166,99;27030,20;21353,61;28577,22
24-08-2012;25710,63;23166,99;27030,20;21353,61;28577,22
23-08-2012;25858,71;23254,36;27101,56;21376,87;28578,20
22-08-2012;25948,26;23331,46;27154,52;21389,56;28563,66
21-08-2012;25998,21;23359,87;27175,53;21392,52;28559,32
20-08-2012;25949,12;23318,98;27138,53;21373,18;28538,99
19-08-2012;25879,04;23254,60;27082,04;21346,55;28523,39
18-08-2012;25879,04;23254,60;27082,04;21346,55;28523,39
17-08-2012;25879,04;23254,60;27082,04;21346,55;28523,39
16-08-2012;25735,52;23156,91;27002,20;21301,93;28492,77
15-08-2012;25722,64;23134,61;26983,92;21280,68;28469,11
14-08-2012;25722,64;23134,61;26983,92;21280,68;28469,11
13-08-2012;25676,00;23094,82;26943,86;21258,46;28458,78
12-08-2012;25573,93;23031,05;26890,99;21234,06;28448,30
11-08-2012;25573,93;23031,05;26890,99;21234,06;28448,30
10-08-2012;25573,93;23031,05;26890,99;21234,06;28448,30
09-08-2012;25589,72;23037,70;26895,02;21237,90;28438,27
08-08-2012;25559,95;23018,52;26883,09;21229,97;28428,61
07-08-2012;25558,13;23017,87;26884,56;21229,38;28410,02
06-08-2012;25474,12;22953,31;26837,35;21212,93;28413,71
05-08-2012;25217,59;22822,66;26749,10;21187,13;28416,65
04-08-2012;25217,59;22822,66;26749,10;21187,13;28416,65
03-08-2012;25217,59;22822,66;26749,10;21187,13;28416,65
02-08-2012;25395,58;22936,61;26830,65;21208,20;28405,10
01-08-2012;25427,77;22976,48;26864,98;21224,42;28411,59
31-07-2012;25484,84;22998,37;26870,04;21228,71;28408,81
30-07-2012;25419,43;22935,94;26819,44;21202,27;28398,32
29-07-2012;25193,50;22819,28;26750,69;21169,06;28377,48
28-07-2012;25193,50;22819,28;26750,69;21169,06;28377,48
27-07-2012;25193,50;22819,28;26750,69;21169,06;28377,48
26-07-2012;25226,38;22895,85;26859,48;21197,13;28390,95
25-07-2012;25231,62;22909,08;26871,42;21202,35;28393,34
24-07-2012;25324,46;22964,53;26921,11;21221,46;28403,95
23-07-2012;25552,08;23109,51;27014,97;21251,09;28397,82
22-07-2012;25657,67;23154,07;27044,81;21257,76;28407,28
21-07-2012;25657,67;23154,07;27044,81;21257,76;28407,28
20-07-2012;25657,67;23154,07;27044,81;21257,76;28407,28
19-07-2012;25631,87;23134,56;27037,80;21248,11;28391,90
18-07-2012;25568,21;23097,65;27007,58;21235,44;28388,74
17-07-2012;25519,98;23076,64;26984,06;21225,04;28365,00
16-07-2012;25360,45;22995,89;26933,13;21220,39;28389,05
15-07-2012;25360,45;22995,89;26933,13;21220,39;28389,05
14-07-2012;25360,45;22995,89;26933,13;21220,39;28389,05
13-07-2012;25360,45;22995,89;26933,13;21220,39;28389,05
12-07-2012;25478,37;23060,99;26955,13;21217,96;28355,00
11-07-2012;25525,96;23096,69;26976,90;21232,23;28369,58
10-07-2012;25676,85;23199,71;27057,62;21269,54;28392,22
09-07-2012;25814,40;23296,97;27128,71;21300,01;28399,07
08-07-2012;25932,35;23354,97;27160,82;21307,61;28401,46
07-07-2012;25932,35;23354,97;27160,82;21307,61;28401,46
06-07-2012;25932,35;23354,97;27160,82;21307,61;28401,46
05-07-2012;25993,21;23382,65;27178,22;21324,48;28412,26
04-07-2012;25997,52;23377,81;27176,64;21324,88;28422,62
03-07-2012;25897,41;23316,76;27129,42;21314,39;28430,94
02-07-2012;25444,30;23047,57;26938,95;21258,49;28422,84
01-07-2012;25444,30;23047,57;26938,95;21258,49;28422,84
30-06-2012;25444,30;23047,57;26938,95;21258,49;28422,84
29-06-2012;25444,30;23047,57;26938,95;21258,49;28422,84
28-06-2012;25418,89;23028,40;26902,61;21231,84;28401,53
27-06-2012;25367,47;22998,19;26869,07;21210,52;28377,81
26-06-2012;25274,42;22942,53;26829,11;21193,84;28369,12
25-06-2012;25439,18;23019,87;26868,42;21201,48;28339,68
24-06-2012;25442,19;23051,58;26873,11;21201,39;28338,18
23-06-2012;25442,19;23051,58;26873,11;21201,39;28338,18
22-06-2012;25442,19;23051,58;26873,11;21201,39;28338,18
21-06-2012;25706,69;23185,20;26960,45;21221,23;28340,45
20-06-2012;25665,59;23144,70;26910,02;21199,27;28336,96
19-06-2012;25535,37;23077,45;26862,33;21189,19;28340,41
18-06-2012;25423,57;22992,07;26798,65;21160,36;28332,39
17-06-2012;25238,89;22872,79;26711,56;21132,00;28330,42
16-06-2012;25238,89;22872,79;26711,56;21132,00;28330,42
15-06-2012;25238,89;22872,79;26711,56;21132,00;28330,42
14-06-2012;25207,42;22869,99;26711,53;21151,41;28359,09
13-06-2012;25300,18;22928,34;26770,50;21174,40;28368,56
12-06-2012;25163,80;22869,81;26723,61;21156,13;28359,79
11-06-2012;25231,45;22883,57;26747,77;21159,80;28362,01
10-06-2012;25190,76;22857,12;26715,46;21142,98;28350,65
09-06-2012;25190,76;22857,12;26715,46;21142,98;28350,65
08-06-2012;25190,76;22857,12;26715,46;21142,98;28350,65
07-06-2012;25199,79;22844,57;26700,76;21136,36;28346,13
06-06-2012;24895,12;22684,06;26604,86;21123,54;28391,21
05-06-2012;24886,13;22702,42;26619,28;21134,31;28404,44
04-06-2012;25126,52;22898,77;26768,97;21209,25;28445,76
03-06-2012;25408,12;23055,84;26880,48;21245,51;28442,43
02-06-2012;25408,12;23055,84;26880,48;21245,51;28442,43
01-06-2012;25408,12;23055,84;26880,48;21245,51;28442,43
31-05-2012;25360,02;23011,82;26852,26;21228,46;28424,72
30-05-2012;25527,88;23086,30;26886,48;21211,15;28372,41
29-05-2012;25251,80;22917,00;26752,20;21160,29;28363,48
28-05-2012;25152,42;22851,46;26715,33;21147,41;28370,43
27-05-2012;25111,24;22810,67;26656,00;21105,09;28305,40
26-05-2012;25111,24;22810,67;26656,00;21105,09;28305,40
25-05-2012;25111,24;22810,67;26656,00;21105,09;28305,40
24-05-2012;25029,21;22736,04;26613,13;21084,92;28269,28
23-05-2012;25256,52;22908,31;26722,21;21117,64;28258,91
22-05-2012;25210,24;22863,50;26704,74;21115,91;28283,26
21-05-2012;25256,86;22930,79;26743,66;21137,00;28273,98
20-05-2012;25256,86;22930,79;26743,66;21137,00;28273,98
19-05-2012;25256,86;22930,79;26743,66;21137,00;28273,98
18-05-2012;25256,86;22930,79;26743,66;21137,00;28273,98
17-05-2012;25416,52;23015,34;26815,21;21150,34;28228,42
16-05-2012;25549,59;23108,06;26872,95;21168,16;28218,54
15-05-2012;25604,71;23145,93;26900,68;21177,88;28215,38
14-05-2012;25885,17;23323,80;26997,85;21191,67;28176,50
13-05-2012;25942,78;23349,22;27003,47;21187,85;28167,23
12-05-2012;25942,78;23349,22;27003,47;21187,85;28167,23
11-05-2012;25942,78;23349,22;27003,47;21187,85;28167,23
10-05-2012;25989,18;23398,60;27056,75;21208,53;28170,96
09-05-2012;26122,16;23490,09;27118,81;21226,82;28170,17
08-05-2012;26218,23;23538,26;27146,42;21227,88;28150,46
07-05-2012;26234,56;23555,35;27147,98;21227,50;28145,25
06-05-2012;26454,37;23668,62;27209,72;21237,28;28119,43
05-05-2012;26454,37;23668,62;27209,72;21237,28;28119,43
04-05-2012;26454,37;23668,62;27209,72;21237,28;28119,43
03-05-2012;26649,97;23795,61;27309,79;21272,06;28126,68
02-05-2012;26668,35;23799,04;27300,84;21263,23;28106,51
01-05-2012;26571,15;23725,34;27235,89;21234,11;28093,77
30-04-2012;26571,15;23725,34;27235,89;21234,11;28093,77
29-04-2012;26507,89;23675,06;27200,61;21211,67;28072,13
28-04-2012;26507,89;23675,06;27200,61;21211,67;28072,13
27-04-2012;26507,89;23675,06;27200,61;21211,67;28072,13
26-04-2012;26504,15;23686,74;27209,84;21211,23;28066,89
25-04-2012;26433,69;23658,37;27176,12;21197,28;28070,98
24-04-2012;26406,49;23639,05;27171,17;21194,83;28071,07
23-04-2012;26597,35;23745,23;27233,88;21206,75;28057,20
22-04-2012;26559,13;23711,14;27200,51;21195,07;28045,90
21-04-2012;26559,13;23711,14;27200,51;21195,07;28045,90
20-04-2012;26559,13;23711,14;27200,51;21195,07;28045,90
19-04-2012;26497,79;23652,90;27149,69;21171,77;28034,73
18-04-2012;26513,38;23655,18;27137,00;21162,20;28026,67
17-04-2012;26427,99;23616,44;27106,03;21158,77;28032,55
16-04-2012;26437,05;23623,54;27103,18;21149,52;28013,92
15-04-2012;26534,13;23661,15;27117,84;21137,05;27981,69
14-04-2012;26534,13;23661,15;27117,84;21137,05;27981,69
13-04-2012;26534,13;23661,15;27117,84;21137,05;27981,69
12-04-2012;26413,64;23612,15;27088,86;21127,36;27976,46
11-04-2012;26391,35;23621,87;27100,84;21137,46;27976,44
10-04-2012;26607,40;23753,07;27186,37;21164,40;27967,88
09-04-2012;26710,48;23808,80;27230,90;21174,68;27960,91
08-04-2012;26664,39;23773,69;27198,62;21157,12;27933,65
07-04-2012;26664,39;23773,69;27198,62;21157,12;27933,65
06-04-2012;26664,39;23773,69;27198,62;21157,12;27933,65
05-04-2012;26664,39;23773,69;27198,62;21157,12;27933,65
04-04-2012;26913,64;23926,20;27292,76;21184,83;27933,03
03-04-2012;26933,35;23931,02;27297,43;21186,48;27930,41
02-04-2012;26835,87;23868,04;27247,28;21162,30;27912,95
01-04-2012;26752,75;23818,95;27225,01;21161,49;27919,32
31-03-2012;26752,75;23818,95;27225,01;21161,49;27919,32
30-03-2012;26752,75;23818,95;27225,01;21161,49;27919,32
29-03-2012;26895,13;23920,10;27307,25;21203,23;27956,90
28-03-2012;27015,88;23988,00;27347,46;21209,21;27956,72
27-03-2012;26924,33;23905,50;27289,65;21191,47;27952,96
26-03-2012;26795,42;23834,33;27239,57;21179,61;27966,95
25-03-2012;26697,97;23782,78;27196,25;21162,42;27964,84
24-03-2012;26697,97;23782,78;27196,25;21162,42;27964,84
23-03-2012;26697,97;23782,78;27196,25;21162,42;27964,84
22-03-2012;26814,98;23835,29;27213,92;21137,35;27894,63
21-03-2012;26840,83;23851,37;27226,61;21143,00;27888,96
20-03-2012;26953,64;23917,05;27255,10;21150,40;27897,02
19-03-2012;26877,42;23860,36;27207,26;21129,65;27898,66
18-03-2012;26943,40;23899,59;27228,70;21140,80;27902,66
17-03-2012;26943,40;23899,59;27228,70;21140,80;27902,66
16-03-2012;26943,40;23899,59;27228,70;21140,80;27902,66
15-03-2012;26905,96;23882,16;27217,52;21140,32;27903,93
14-03-2012;26919,11;23875,41;27240,83;21177,48;27982,72
13-03-2012;26677,03;23764,28;27180,47;21171,52;28017,12
12-03-2012;26731,77;23793,01;27201,46;21183,30;28040,45
11-03-2012;26686,06;23753,85;27168,66;21170,30;28040,76
10-03-2012;26686,06;23753,85;27168,66;21170,30;28040,76
09-03-2012;26686,06;23753,85;27168,66;21170,30;28040,76
08-03-2012;26585,37;23695,05;27125,87;21143,48;28010,43
07-03-2012;26454,10;23630,86;27075,30;21121,78;27991,38
06-03-2012;26797,12;23818,59;27192,11;21141,21;27952,15
05-03-2012;26964,71;23929,48;27270,34;21157,25;27926,08
04-03-2012;26849,62;23842,36;27208,07;21118,33;27885,42
03-03-2012;26849,62;23842,36;27208,07;21118,33;27885,42
02-03-2012;26849,62;23842,36;27208,07;21118,33;27885,42
01-03-2012;26685,63;23738,63;27123,50;21087,14;27894,35
29-02-2012;26638,03;23693,95;27076,16;21065,99;27877,97
28-02-2012;26582,35;23657,46;27072,36;21096,43;27955,35
27-02-2012;26594,57;23671,21;27085,37;21091,41;27948,04
26-02-2012;26583,76;23672,09;27091,07;21102,60;27971,93
25-02-2012;26583,76;23672,09;27091,07;21102,60;27971,93
24-02-2012;26583,76;23672,09;27091,07;21102,60;27971,93
23-02-2012;26633,31;23715,25;27129,12;21124,08;27994,46
22-02-2012;26606,28;23696,94;27114,10;21127,65;28012,95
21-02-2012;26658,90;23732,20;27143,49;21144,57;28044,46
20-02-2012;26653,18;23734,55;27146,46;21141,93;28050,21
19-02-2012;26560,68;23659,60;27087,72;21118,14;28023,71
18-02-2012;26560,68;23659,60;27087,72;21118,14;28023,71
17-02-2012;26560,68;23659,60;27087,72;21118,14;28023,71
16-02-2012;26408,16;23572,53;27002,44;21070,20;27996,06
15-02-2012;26319,41;23498,28;26949,54;21056,44;27999,29
14-02-2012;26275,69;23459,19;26914,31;21036,62;27996,50
13-02-2012;26084,66;23333,01;26815,26;21013,36;27995,96
12-02-2012;26202,35;23388,22;26836,02;21005,85;27979,78
11-02-2012;26202,35;23388,22;26836,02;21005,85;27979,78
10-02-2012;26202,35;23388,22;26836,02;21005,85;27979,78
09-02-2012;26209,11;23381,33;26823,02;21005,03;27981,62
08-02-2012;26162,47;23358,23;26804,64;21004,74;27980,18
07-02-2012;26170,42;23366,58;26809,93;20996,58;27964,91
06-02-2012;26144,50;23335,27;26789,44;20985,41;27969,37
05-02-2012;26040,77;23281,04;26743,00;20973,72;27969,01
04-02-2012;26040,77;23281,04;26743,00;20973,72;27969,01
03-02-2012;26040,77;23281,04;26743,00;20973,72;27969,01
02-02-2012;25937,66;23191,99;26658,54;20942,53;27933,32
01-02-2012;25727,70;23051,92;26550,56;20897,68;27912,44
31-01-2012;25592,10;22953,88;26472,61;20870,27;27892,81
30-01-2012;25697,44;23018,91;26496,79;20859,84;27860,64
29-01-2012;25640,88;22981,21;26447,93;20829,24;27848,95
28-01-2012;25640,88;22981,21;26447,93;20829,24;27848,95
27-01-2012;25640,88;22981,21;26447,93;20829,24;27848,95
26-01-2012;25713,03;23019,67;26488,52;20841,65;27823,12
25-01-2012;25625,71;22980,61;26463,26;20827,08;27816,90
24-01-2012;25546,13;22934,31;26419,04;20799,69;27799,89
23-01-2012;25569,88;22948,82;26422,80;20792,58;27785,67
22-01-2012;25565,30;22941,45;26400,08;20772,07;27752,24
21-01-2012;25565,30;22941,45;26400,08;20772,07;27752,24
20-01-2012;25565,30;22941,45;26400,08;20772,07;27752,24
19-01-2012;25461,45;22854,31;26340,90;20746,33;27745,13
18-01-2012;25264,35;22745,48;26244,25;20699,73;27708,23
17-01-2012;25121,65;22640,48;26184,91;20685,07;27704,39
16-01-2012;25166,52;22675,21;26193,51;20676,06;27670,30
15-01-2012;25214,32;22676,61;26144,99;20604,61;27527,71
14-01-2012;25214,32;22676,61;26144,99;20604,61;27527,71
13-01-2012;25214,32;22676,61;26144,99;20604,61;27527,71
12-01-2012;25256,06;22702,23;26171,37;20605,82;27506,81
11-01-2012;25301,10;22728,38;26184,37;20597,49;27480,88
10-01-2012;25103,60;22609,72;26109,08;20579,96;27479,58
09-01-2012;24974,91;22521,48;26041,59;20559,64;27482,70
08-01-2012;25083,17;22583,40;26078,58;20559,43;27459,69
07-01-2012;25083,17;22583,40;26078,58;20559,43;27459,69
06-01-2012;25083,17;22583,40;26078,58;20559,43;27459,69
05-01-2012;25128,50;22600,16;26080,37;20547,87;27426,01
04-01-2012;25131,70;22593,04;26069,91;20532,51;27408,95
03-01-2012;24937,53;22480,44;25985,11;20510,44;27398,91
02-01-2012;24930,41;22479,14;25988,70;20512,10;27400,38
01-01-2012;24955,21;22480,10;25988,96;20503,07;27379,76
31-12-2011;24955,21;22480,10;25988,96;20503,07;27379,76
30-12-2011;24955,21;22480,10;25988,96;20503,07;27379,76
29-12-2011;24855,74;22421,55;25931,89;20462,88;27331,80
28-12-2011;25069,14;22540,54;25997,81;20470,23;27285,15
27-12-2011;25066,70;22523,70;25978,87;20440,72;27239,41
26-12-2011;25071,44;22531,36;25990,30;20447,56;27246,40
25-12-2011;24977,83;22477,12;25947,34;20430,13;27230,87
24-12-2011;24977,83;22477,12;25947,34;20430,13;27230,87
23-12-2011;24977,83;22477,12;25947,34;20430,13;27230,87
22-12-2011;24907,27;22437,08;25916,34;20419,47;27227,14
21-12-2011;24697,11;22302,72;25826,74;20391,77;27237,63
20-12-2011;24431,69;22159,83;25699,48;20360,89;27252,61
19-12-2011;24585,84;22246,33;25759,25;20366,97;27236,59
18-12-2011;24549,76;22209,79;25722,66;20349,26;27215,64
17-12-2011;24549,76;22209,79;25722,66;20349,26;27215,64
16-12-2011;24549,76;22209,79;25722,66;20349,26;27215,64
15-12-2011;24539,84;22214,18;25715,91;20347,92;27199,20
14-12-2011;24722,71;22350,47;25811,05;20363,11;27176,52
13-12-2011;24746,51;22344,36;25827,57;20360,70;27170,45
12-12-2011;24990,65;22480,94;25920,69;20381,84;27166,08
11-12-2011;24870,51;22410,06;25853,68;20357,15;27146,20
10-12-2011;24870,51;22410,06;25853,68;20357,15;27146,20
09-12-2011;24870,51;22410,06;25853,68;20357,15;27146,20
08-12-2011;25140,53;22540,27;25952,79;20378,64;27142,23
07-12-2011;25140,53;22540,27;25952,79;20378,64;27142,23
06-12-2011;25296,61;22637,46;26006,73;20373,80;27086,28
05-12-2011;25186,49;22580,60;25965,81;20352,35;27071,16
04-12-2011;25178,24;22569,13;25941,40;20336,60;27042,62
03-12-2011;25178,24;22569,13;25941,40;20336,60;27042,62
02-12-2011;25178,24;22569,13;25941,40;20336,60;27042,62
01-12-2011;25098,34;22507,94;25924,13;20326,87;27070,18
30-11-2011;24613,05;22200,22;25718,84;20274,92;27084,83
29-11-2011;24418,03;22046,55;25597,76;20218,89;27047,35
28-11-2011;24067,22;21838,63;25464,82;20179,54;27057,96
27-11-2011;24109,46;21880,18;25467,05;20152,25;26980,60
26-11-2011;24109,46;21880,18;25467,05;20152,25;26980,60
25-11-2011;24109,46;21880,18;25467,05;20152,25;26980,60
24-11-2011;24177,18;21917,50;25517,57;20170,60;26973,77
23-11-2011;24479,38;22130,43;25663,23;20214,00;26960,89
22-11-2011;24523,50;22168,06;25698,38;20237,40;26966,97
21-11-2011;24838,56;22370,35;25827,89;20266,25;26936,25
20-11-2011;25043,96;22515,44;25913,14;20291,88;26926,21
19-11-2011;25043,96;22515,44;25913,14;20291,88;26926,21
18-11-2011;25043,96;22515,44;25913,14;20291,88;26926,21
17-11-2011;25313,96;22681,02;26014,63;20317,93;26899,89
16-11-2011;25338,65;22673,06;26026,48;20303,09;26883,65
15-11-2011;25270,37;22648,36;26012,57;20305,99;26890,34
14-11-2011;25249,63;22622,29;26005,85;20323,67;26944,12
13-11-2011;25025,00;22485,86;25907,66;20298,21;26941,55
12-11-2011;25025,00;22485,86;25907,66;20298,21;26941,55
11-11-2011;25025,00;22485,86;25907,66;20298,21;26941,55
10-11-2011;25097,04;22549,94;25957,85;20327,08;26957,92
09-11-2011;25525,11;22780,02;26096,87;20348,43;26907,54
08-11-2011;25379,07;22670,80;25995,10;20291,08;26850,67
07-11-2011;25134,63;22509,74;25878,10;20249,18;26853,17
06-11-2011;25243,17;22569,85;25926,69;20263,22;26838,23
05-11-2011;25243,17;22569,85;25926,69;20263,22;26838,23
04-11-2011;25243,17;22569,85;25926,69;20263,22;26838,23
03-11-2011;25218,34;22571,04;25938,01;20280,30;26854,33
02-11-2011;24815,81;22331,50;25785,78;20228,48;26829,63
01-11-2011;25417,86;22638,67;25953,44;20265,86;26822,09
31-10-2011;25417,86;22638,67;25953,44;20265,86;26822,09
30-10-2011;25417,86;22638,67;25953,44;20265,86;26822,09
29-10-2011;25417,86;22638,67;25953,44;20265,86;26822,09
28-10-2011;25417,86;22638,67;25953,44;20265,86;26822,09
27-10-2011;24863,40;22336,97;25816,35;20296,63;27009,69
26-10-2011;24758,06;22278,04;25783,09;20288,65;27013,40
25-10-2011;24993,10;22407,42;25917,58;20331,96;27034,46
24-10-2011;24642,58;22170,16;25767,84;20279,42;27041,78
23-10-2011;24405,01;22021,21;25699,75;20246,78;27034,04
22-10-2011;24405,01;22021,21;25699,75;20246,78;27034,04
21-10-2011;24405,01;22021,21;25699,75;20246,78;27034,04
20-10-2011;24479,40;22071,71;25717,99;20247,30;27045,60
19-10-2011;24468,80;22024,22;25685,91;20234,24;27047,34
18-10-2011;24221,04;21899,32;25536,18;20198,35;27052,43
17-10-2011;24360,74;21954,00;25631,41;20203,90;27047,95
16-10-2011;24191,78;21850,77;25520,69;20168,33;27044,77
15-10-2011;24191,78;21850,77;25520,69;20168,33;27044,77
14-10-2011;24191,78;21850,77;25520,69;20168,33;27044,77
13-10-2011;24132,46;21808,48;25461,95;20131,87;27018,00
12-10-2011;24018,88;21732,13;25418,41;20134,74;27042,77
11-10-2011;23858,46;21592,10;25306,72;20106,75;27054,44
10-10-2011;23555,23;21410,61;25180,94;20052,40;27048,41
09-10-2011;23555,23;21410,61;25180,94;20052,40;27048,41
08-10-2011;23555,23;21410,61;25180,94;20052,40;27048,41
07-10-2011;23555,23;21410,61;25180,94;20052,40;27048,41
06-10-2011;23135,58;21122,75;24990,03;19995,30;27057,40
05-10-2011;22907,85;20978,87;24889,12;19963,41;27069,07
04-10-2011;23092,05;21186,93;25039,03;20020,43;27041,16
03-10-2011;23479,39;21437,83;25195,18;20073,75;27027,43
02-10-2011;23760,27;21587,63;25295,34;20098,61;27010,48
01-10-2011;23760,27;21587,63;25295,34;20098,61;27010,48
30-09-2011;23760,27;21587,63;25295,34;20098,61;27010,48
29-09-2011;23525,98;21442,31;25153,00;20062,60;27015,57
28-09-2011;23640,06;21486,37;25198,17;20066,85;27019,05
27-09-2011;23249,51;21210,90;24960,33;20007,45;27028,56
26-09-2011;23399,67;21335,97;25040,36;20046,83;27030,69
25-09-2011;23564,98;21468,94;25106,38;20091,32;27022,26
24-09-2011;23564,98;21468,94;25106,38;20091,32;27022,26
23-09-2011;23564,98;21468,94;25106,38;20091,32;27022,26
22-09-2011;24165,11;21874,30;25433,85;20143,32;26950,11
21-09-2011;24221,68;21885,83;25447,83;20140,04;26985,07
20-09-2011;24010,87;21745,16;25319,14;20100,22;26974,61
19-09-2011;24254,51;21886,96;25442,21;20126,52;26962,75
18-09-2011;24254,51;21886,96;25442,21;20126,52;26962,75
17-09-2011;24254,51;21886,96;25442,21;20126,52;26962,75
16-09-2011;24254,51;21886,96;25442,21;20126,52;26962,75
15-09-2011;24021,33;21747,30;25324,92;20108,29;26992,54
14-09-2011;23996,77;21724,42;25289,80;20084,04;26939,45
13-09-2011;23921,41;21693,63;25279,75;20084,08;26939,60
12-09-2011;24031,31;21806,03;25371,96;20105,21;26925,80
11-09-2011;24396,42;22035,73;25547,05;20163,11;26937,29
10-09-2011;24396,42;22035,73;25547,05;20163,11;26937,29
09-09-2011;24396,42;22035,73;25547,05;20163,11;26937,29
08-09-2011;24492,85;22050,21;25569,04;20166,89;26959,86
07-09-2011;24059,29;21778,22;25376,85;20109,01;26977,09
06-09-2011;24130,92;21796,97;25397,22;20081,68;26900,00
05-09-2011;24484,36;22103,21;25621,53;20142,81;26886,45
04-09-2011;24793,03;22272,73;25729,13;20162,05;26866,29
03-09-2011;24793,03;22272,73;25729,13;20162,05;26866,29
02-09-2011;24793,03;22272,73;25729,13;20162,05;26866,29
01-09-2011;24863,58;22285,98;25738,05;20159,74;26847,35
31-08-2011;24615,11;22107,19;25618,03;20122,99;26846,37
30-08-2011;24411,30;21941,07;25458,47;20039,46;26759,76
29-08-2011;23988,27;21661,20;25240,31;19963,82;26739,40
28-08-2011;23874,57;21610,21;25201,93;19929,61;26692,15
27-08-2011;23874,57;21610,21;25201,93;19929,61;26692,15
26-08-2011;23874,57;21610,21;25201,93;19929,61;26692,15
25-08-2011;24109,14;21760,33;25315,66;19967,28;26693,91
24-08-2011;24057,43;21695,07;25244,98;19929,57;26639,62
23-08-2011;23758,71;21549,27;25106,74;19881,29;26607,40
22-08-2011;23792,97;21584,14;25139,33;19899,86;26605,23
21-08-2011;24049,24;21734,16;25289,13;19925,26;26567,27
20-08-2011;24049,24;21734,16;25289,13;19925,26;26567,27
19-08-2011;24049,24;21734,16;25289,13;19925,26;26567,27
18-08-2011;24603,31;22067,42;25630,49;19996,02;26535,33
17-08-2011;24624,39;22073,58;25651,67;19995,30;26527,45
16-08-2011;24623,46;22049,10;25646,36;19980,56;26547,98
15-08-2011;24264,75;21812,24;25415,54;19894,85;26510,73
14-08-2011;24264,75;21812,24;25415,54;19894,85;26510,73
13-08-2011;24264,75;21812,24;25415,54;19894,85;26510,73
12-08-2011;24264,75;21812,24;25415,54;19894,85;26510,73
